Orthogroup,gene_id,original_id,cagl_id,scer_gene_name,functional_category,category_order
OG0001606,orf19.4540,orf19.4540,NA,UBC8,Protein folding / QC,2
OG0003943,orf19.6771,orf19.6771,NA,UBI4,Protein folding / QC,2
OG0002732,orf19.3370,orf19.3370,NA,UBP10,Protein folding / QC,2
OG0003567,orf19.1777,orf19.1777,NA,UBP15,Protein folding / QC,2
OG0000323,orf19.6976,orf19.6976,NA,YJL163C,Protein folding / QC,2
OG0000008,orf19.6928,orf19.6928,NA,YPS6,Protein folding / QC,2
OG0001402,orf19.2560,orf19.2560,NA,CDC60,Translation / Ribosome,3
OG0002275,orf19.4870,orf19.4870,NA,DBP3,Translation / Ribosome,3
OG0002026,orf19.6902,orf19.6902,NA,DBP7,Translation / Ribosome,3
OG0001519,orf19.6702,orf19.6702,NA,DED81,Translation / Ribosome,3
OG0001117,orf19.5010,orf19.5010,NA,DIM1,Translation / Ribosome,3
OG0003078,orf19.7635,orf19.7635,NA,DRS1,Translation / Ribosome,3
OG0001201,orf19.3838,orf19.3838,NA,EFB1,Translation / Ribosome,3
OG0000653,orf19.5788,orf19.5788,NA,EFT2,Translation / Ribosome,3
OG0001352,orf19.2573,orf19.2573,NA,FRS1,Translation / Ribosome,3
OG0003183,orf19.2960,orf19.2960,NA,FRS2,Translation / Ribosome,3
OG0002091,orf19.1164,orf19.1164,NA,GAR1,Translation / Ribosome,3
OG0002232,orf19.481,orf19.481,NA,GCD1,Translation / Ribosome,3
OG0002002,orf19.500,orf19.500,NA,GCD10,Translation / Ribosome,3
OG0003042,orf19.4223,orf19.4223,NA,GCD11,Translation / Ribosome,3
OG0001110,orf19.7291,orf19.7291,NA,GCD14,Translation / Ribosome,3
OG0003247,orf19.6776,orf19.6776,NA,GCD2,Translation / Ribosome,3
OG0003091,orf19.407,orf19.407,NA,GCD6,Translation / Ribosome,3
OG0000820,orf19.825,orf19.825,NA,GCD7,Translation / Ribosome,3
OG0002028,orf19.6904,orf19.6904,NA,GCN3,Translation / Ribosome,3
OG0001403,orf19.7064,orf19.7064,NA,GLN4,Translation / Ribosome,3
OG0003024,orf19.437,orf19.437,NA,GRS1,Translation / Ribosome,3
OG0001363,orf19.2712,orf19.2712,NA,HCA4,Translation / Ribosome,3
OG0002807,orf19.4051,orf19.4051,NA,HTS1,Translation / Ribosome,3
OG0002265,orf19.7488,orf19.7488,NA,IMP3,Translation / Ribosome,3
OG0001614,orf19.603,orf19.603,NA,IMP4,Translation / Ribosome,3
OG0002622,orf19.6749,orf19.6749,NA,KRS1,Translation / Ribosome,3
OG0002861,orf19.7422,orf19.7422,NA,LCP5,Translation / Ribosome,3
OG0003158,orf19.7153,orf19.7153,NA,LOS1,Translation / Ribosome,3
OG0001884,orf19.3955,orf19.3955,NA,MES1,Translation / Ribosome,3
OG0001924,orf19.1915,orf19.1915,NA,MPP10,Translation / Ribosome,3
OG0001487,orf19.3844,orf19.3844,NA,MRP8,Translation / Ribosome,3
OG0001823,orf19.3478,orf19.3478,NA,NIP7,Translation / Ribosome,3
OG0001663,orf19.5198,orf19.5198,NA,NOP4,Translation / Ribosome,3
OG0002953,orf19.1199,orf19.1199,NA,NOP58,Translation / Ribosome,3
OG0002497,orf19.4451,orf19.4451,NA,PROTEIN,Translation / Ribosome,3
OG0000797,orf19.4380.1,orf19.4379,NA,PRP12,Translation / Ribosome,3
OG0001384,orf19.6584,orf19.6584,NA,PRT1,Translation / Ribosome,3
OG0001580,orf19.3477,orf19.3477,NA,PUS1,Translation / Ribosome,3
OG0002866,orf19.1954,orf19.1954,NA,PUS4,Translation / Ribosome,3
OG0003520,orf19.3867,orf19.3867,NA,RLP7,Translation / Ribosome,3
OG0000367,orf19.3796,orf19.3796,NA,RNT1,Translation / Ribosome,3
OG0003047,orf19.3756,orf19.3756,NA,ROK1,Translation / Ribosome,3
OG0002597,orf19.6345,orf19.6345,NA,RPG1,Translation / Ribosome,3
OG0001395,orf19.2935,orf19.2935,NA,RPL10,Translation / Ribosome,3
OG0000951,orf19.2232,orf19.2232,NA,RPL11A,Translation / Ribosome,3
OG0000951,orf19.2232,orf19.2232,NA,RPL11B,Translation / Ribosome,3
OG0000862,orf19.1635,orf19.1635,NA,RPL12A,Translation / Ribosome,3
OG0000862,orf19.1635,orf19.1635,NA,RPL12B,Translation / Ribosome,3
OG0001082,orf19.2994,orf19.2994,NA,RPL13A,Translation / Ribosome,3
OG0001082,orf19.2994,orf19.2994,NA,RPL13B,Translation / Ribosome,3
OG0000977,orf19.4931.1,orf19.4931.1,NA,RPL14A,Translation / Ribosome,3
OG0000977,orf19.4931.1,orf19.4931.1,NA,RPL14B,Translation / Ribosome,3
OG0001024,orf19.493,orf19.493,NA,RPL15A,Translation / Ribosome,3
OG0001024,orf19.493,orf19.493,NA,RPL15B,Translation / Ribosome,3
OG0001077,orf19.6085,orf19.6085,NA,RPL16A,Translation / Ribosome,3
OG0001077,orf19.6085,orf19.6085,NA,RPL16B,Translation / Ribosome,3
OG0000934,orf19.4490,orf19.4490,NA,RPL17A,Translation / Ribosome,3
OG0000934,orf19.4490,orf19.4490,NA,RPL17B,Translation / Ribosome,3
OG0000762,orf19.5982,orf19.5982,NA,RPL18A,Translation / Ribosome,3
OG0000762,orf19.5982,orf19.5982,NA,RPL18B,Translation / Ribosome,3
OG0001001,orf19.5904,orf19.5904,NA,RPL19B,Translation / Ribosome,3
OG0001042,orf19.3465,orf19.3465,NA,RPL1A,Translation / Ribosome,3
OG0001042,orf19.3465,orf19.3465,NA,RPL1B,Translation / Ribosome,3
OG0000658,orf19.4632,orf19.4632,NA,RPL20A,Translation / Ribosome,3
OG0000658,orf19.4632,orf19.4632,NA,RPL20B,Translation / Ribosome,3
OG0000710,orf19.840,orf19.840,NA,RPL21A,Translation / Ribosome,3
OG0000710,orf19.840,orf19.840,NA,RPL21B,Translation / Ribosome,3
OG0000817,orf19.1409.1,orf19.1409.1,NA,RPL22A,Translation / Ribosome,3
OG0000854,orf19.3504,orf19.3504,NA,RPL23A,Translation / Ribosome,3
OG0000854,orf19.3504,orf19.3504,NA,RPL23B,Translation / Ribosome,3
OG0000988,orf19.3789,orf19.3789,NA,RPL24A,Translation / Ribosome,3
OG0000988,orf19.3789,orf19.3789,NA,RPL24B,Translation / Ribosome,3
OG0002290,orf19.687.1,orf19.687.1,NA,RPL25,Translation / Ribosome,3
OG0000913,orf19.3690.2,orf19.3690.2,NA,RPL26A,Translation / Ribosome,3
OG0000913,orf19.3690.2,orf19.3690.2,NA,RPL26B,Translation / Ribosome,3
OG0000864,orf19.5225.2,orf19.5225.2,NA,RPL27A,Translation / Ribosome,3
OG0000864,orf19.5225.2,orf19.5225.2,NA,RPL27B,Translation / Ribosome,3
OG0001927,orf19.2864.1,orf19.2864.1,NA,RPL28,Translation / Ribosome,3
OG0000584,orf19.2309.2,orf19.2309.2,NA,RPL2B,Translation / Ribosome,3
OG0001143,orf19.1601,orf19.1601,NA,RPL3,Translation / Ribosome,3
OG0001529,orf19.3788.1,orf19.3788.1,NA,RPL30,Translation / Ribosome,3
OG0000798,orf19.3572.3,orf19.3572.3,NA,RPL31A,Translation / Ribosome,3
OG0002379,orf19.3415.1,orf19.3415.1,NA,RPL32,Translation / Ribosome,3
OG0000529,orf19.6882.1,orf19.6882.1,NA,RPL33A,Translation / Ribosome,3
OG0000529,orf19.6882.1,orf19.6882.1,NA,RPL33B,Translation / Ribosome,3
OG0000932,orf19.6220.4,orf19.6220.4,NA,RPL34B,Translation / Ribosome,3
OG0000657,orf19.5964.2,orf19.5964.2,NA,RPL35A,Translation / Ribosome,3
OG0000657,orf19.5964.2,orf19.5964.2,NA,RPL35B,Translation / Ribosome,3
OG0000890,orf19.827.1,orf19.827.1,NA,RPL36A,Translation / Ribosome,3
OG0000982,orf19.667.1,orf19.667.1,NA,RPL37A,Translation / Ribosome,3
OG0000982,orf19.667.1,orf19.667.1,NA,RPL37B,Translation / Ribosome,3
OG0001693,orf19.2111.2,orf19.2111.2,NA,RPL38,Translation / Ribosome,3
OG0004053,orf19.6264.4,orf19.6264.4,NA,RPL39,Translation / Ribosome,3
OG0002694,orf19.4684.2,orf19.4684.2,NA,RPL40A,Translation / Ribosome,3
OG0002694,orf19.4684.2,orf19.4684.2,NA,RPL40B,Translation / Ribosome,3
OG0000799,orf19.4909.1,orf19.4909.1,NA,RPL42A,Translation / Ribosome,3
OG0000799,orf19.4909.1,orf19.4909.1,NA,RPL42B,Translation / Ribosome,3
OG0001019,orf19.3942.1,orf19.3942.1,NA,RPL43A,Translation / Ribosome,3
OG0000855,orf19.7217,orf19.7217,NA,RPL4A,Translation / Ribosome,3
OG0000855,orf19.7217,orf19.7217,NA,RPL4B,Translation / Ribosome,3
OG0000828,orf19.3003.1,orf19.3003.1,NA,RPL6A,Translation / Ribosome,3
OG0000828,orf19.3003.1,orf19.3003.1,NA,RPL6B,Translation / Ribosome,3
OG0000809,orf19.2478.1,orf19.2478.1,NA,RPL7A,Translation / Ribosome,3
OG0000809,orf19.2478.1,orf19.2478.1,NA,RPL7B,Translation / Ribosome,3
OG0000342,orf19.6002,orf19.2311,NA,RPL8A,Translation / Ribosome,3
OG0000342,orf19.6002,orf19.2311,NA,RPL8B,Translation / Ribosome,3
OG0000340,orf19.236,orf19.236,NA,RPL9A,Translation / Ribosome,3
OG0000340,orf19.236,orf19.236,NA,RPL9B,Translation / Ribosome,3
OG0002038,orf19.7015,orf19.7015,NA,RPP0,Translation / Ribosome,3
OG0000189,orf19.2992,orf19.2992,NA,RPP1A,Translation / Ribosome,3
OG0000295,orf19.5928,orf19.5928,NA,RPP2A,Translation / Ribosome,3
OG0000295,orf19.5928,orf19.5928,NA,RPP2B,Translation / Ribosome,3
OG0000851,orf19.6975,orf19.6975,NA,RPS0A,Translation / Ribosome,3
OG0000851,orf19.6975,orf19.6975,NA,RPS0B,Translation / Ribosome,3
OG0000933,orf19.2179.2,orf19.2179.2,NA,RPS10A,Translation / Ribosome,3
OG0000933,orf19.2179.2,orf19.2179.2,NA,RPS10B,Translation / Ribosome,3
OG0000985,orf19.4149.1,orf19.4149.1,NA,RPS11A,Translation / Ribosome,3
OG0000985,orf19.4149.1,orf19.4149.1,NA,RPS11B,Translation / Ribosome,3
OG0001796,orf19.6785,orf19.6785,NA,RPS12,Translation / Ribosome,3
OG0002586,orf19.4193.1,orf19.4193.1,NA,RPS13,Translation / Ribosome,3
OG0000563,orf19.6265.1,orf19.6265.1,NA,RPS14A,Translation / Ribosome,3
OG0000563,orf19.6265.1,orf19.6265.1,NA,RPS14B,Translation / Ribosome,3
OG0002722,orf19.5927,orf19.5927,NA,RPS15,Translation / Ribosome,3
OG0000863,orf19.2994.1,orf19.2994.1,NA,RPS16A,Translation / Ribosome,3
OG0000863,orf19.2994.1,orf19.2994.1,NA,RPS16B,Translation / Ribosome,3
OG0000824,orf19.2329.1,orf19.2329.1,NA,RPS17A,Translation / Ribosome,3
OG0000824,orf19.2329.1,orf19.2329.1,NA,RPS17B,Translation / Ribosome,3
OG0001035,orf19.7018,orf19.7018,NA,RPS18A,Translation / Ribosome,3
OG0001035,orf19.7018,orf19.7018,NA,RPS18B,Translation / Ribosome,3
OG0000999,orf19.5996.1,orf19.5996.1,NA,RPS19A,Translation / Ribosome,3
OG0000999,orf19.5996.1,orf19.5996.1,NA,RPS19B,Translation / Ribosome,3
OG0000727,orf19.3002,orf19.3002,NA,RPS1A,Translation / Ribosome,3
OG0000727,orf19.3002,orf19.3002,NA,RPS1B,Translation / Ribosome,3
OG0001378,orf19.3334,orf19.3334,NA,RPS2,Translation / Ribosome,3
OG0000950,orf19.3325.3,orf19.3325.3,NA,RPS21A,Translation / Ribosome,3
OG0000950,orf19.3325.3,orf19.3325.3,NA,RPS21B,Translation / Ribosome,3
OG0000192,orf19.6265,orf19.3061.1,NA,RPS22A,Translation / Ribosome,3
OG0000192,orf19.6265,orf19.3061.1,NA,RPS22B,Translation / Ribosome,3
OG0000731,orf19.6253,orf19.6253,NA,RPS23A,Translation / Ribosome,3
OG0000731,orf19.6253,orf19.6253,NA,RPS23B,Translation / Ribosome,3
OG0000943,orf19.5466,orf19.5466,NA,RPS24A,Translation / Ribosome,3
OG0000843,orf19.6663,orf19.6663,NA,RPS25A,Translation / Ribosome,3
OG0000843,orf19.6663,orf19.6663,NA,RPS25B,Translation / Ribosome,3
OG0001095,orf19.1470,orf19.1470,NA,RPS26A,Translation / Ribosome,3
OG0001095,orf19.1470,orf19.1470,NA,RPS26B,Translation / Ribosome,3
OG0000714,orf19.6286.2,orf19.6286.2,NA,RPS27A,Translation / Ribosome,3
OG0000714,orf19.6286.2,orf19.6286.2,NA,RPS27B,Translation / Ribosome,3
OG0000519,orf19.7048.1,orf19.7048.1,NA,RPS28A,Translation / Ribosome,3
OG0000519,orf19.7048.1,orf19.7048.1,NA,RPS28B,Translation / Ribosome,3
OG0003712,orf19.6415.1,orf19.6415.1,NA,RPS29A,Translation / Ribosome,3
OG0003712,orf19.6415.1,orf19.6415.1,NA,RPS29B,Translation / Ribosome,3
OG0003286,orf19.6312,orf19.6312,NA,RPS3,Translation / Ribosome,3
OG0003590,orf19.4375.1,orf19.4375.1,NA,RPS30B,Translation / Ribosome,3
OG0002815,orf19.3087,orf19.3087,NA,RPS31,Translation / Ribosome,3
OG0000363,orf19.3354,orf19.3354,NA,RPS4A,Translation / Ribosome,3
OG0000363,orf19.3354,orf19.3354,NA,RPS4B,Translation / Ribosome,3
OG0002826,orf19.4336,orf19.4336,NA,RPS5,Translation / Ribosome,3
OG0000368,orf19.4660,orf19.4660,NA,RPS6A,Translation / Ribosome,3
OG0000368,orf19.4660,orf19.4660,NA,RPS6B,Translation / Ribosome,3
OG0000881,orf19.1700,orf19.1700,NA,RPS7A,Translation / Ribosome,3
OG0000881,orf19.1700,orf19.1700,NA,RPS7B,Translation / Ribosome,3
OG0000899,orf19.6873,orf19.6873,NA,RPS8A,Translation / Ribosome,3
OG0000899,orf19.6873,orf19.6873,NA,RPS8B,Translation / Ribosome,3
OG0000361,orf19.838.1,orf19.838.1,NA,RPS9A,Translation / Ribosome,3
OG0000361,orf19.838.1,orf19.838.1,NA,RPS9B,Translation / Ribosome,3
OG0002223,orf19.6828,orf19.6828,NA,RRP1,Translation / Ribosome,3
OG0001247,orf19.7546,orf19.7546,NA,RRP3,Translation / Ribosome,3
OG0002965,orf19.5039,orf19.5039,NA,RRP42,Translation / Ribosome,3
OG0002318,orf19.6259,orf19.6259,NA,RRP43,Translation / Ribosome,3
OG0003788,orf19.4078,orf19.4078,NA,RRP45,Translation / Ribosome,3
OG0002211,orf19.1578,orf19.1578,NA,RRP5,Translation / Ribosome,3
OG0002689,orf19.58,orf19.58,NA,RRP6,Translation / Ribosome,3
OG0001793,orf19.5835,orf19.5835,NA,RRP7,Translation / Ribosome,3
OG0001589,orf19.6014,orf19.6014,NA,RRS1,Translation / Ribosome,3
OG0002567,orf19.269,orf19.269,NA,SES1,Translation / Ribosome,3
OG0001292,orf19.7569,orf19.7569,NA,SIK1,Translation / Ribosome,3
OG0002701,orf19.4582,orf19.4582,NA,SKI6,Translation / Ribosome,3
OG0001969,orf19.5407,orf19.5407,NA,SOF1,Translation / Ribosome,3
OG0002638,orf19.76,orf19.76,NA,SPB1,Translation / Ribosome,3
OG0000900,orf19.6298,orf19.6298,NA,SPB4,Translation / Ribosome,3
OG0003295,orf19.4029,orf19.4029,NA,SQT1,Translation / Ribosome,3
OG0000715,orf19.6367,orf19.6367,NA,SSB2,Translation / Ribosome,3
OG0002374,orf19.7088,orf19.7088,NA,SUA5,Translation / Ribosome,3
OG0001954,orf19.6213,orf19.6213,NA,SUI2,Translation / Ribosome,3
OG0001915,orf19.7161,orf19.7161,NA,SUI3,Translation / Ribosome,3
OG0001704,orf19.1378,orf19.1378,NA,SUP35,Translation / Ribosome,3
OG0002579,orf19.3541,orf19.3541,NA,SUP45,Translation / Ribosome,3
OG0000311,orf19.382,orf19.1435,NA,TEF1,Translation / Ribosome,3
OG0000311,orf19.382,orf19.1435,NA,TEF2,Translation / Ribosome,3
OG0000094,orf19.2652,orf19.2651,NA,TEF4,Translation / Ribosome,3
OG0003084,orf19.5685,orf19.5685,NA,THS1,Translation / Ribosome,3
OG0001039,orf19.3324,orf19.3324,NA,TIF1,Translation / Ribosome,3
OG0001039,orf19.3324,orf19.3324,NA,TIF2,Translation / Ribosome,3
OG0002043,orf19.3423,orf19.3423,NA,TIF3,Translation / Ribosome,3
OG0000831,orf19.2967,orf19.2967,NA,TIF34,Translation / Ribosome,3
OG0002543,orf19.7236,orf19.7236,NA,TIF35,Translation / Ribosome,3
OG0002010,orf19.4261,orf19.4261,NA,TIF5,Translation / Ribosome,3
OG0001360,orf19.1815,orf19.1815,NA,TIF6,Translation / Ribosome,3
OG0003025,orf19.3265,orf19.3265,NA,TRM1,Translation / Ribosome,3
OG0003117,orf19.2694,orf19.2694,NA,TYS1,Translation / Ribosome,3
OG0002919,orf19.1295,orf19.1295,NA,VAS1,Translation / Ribosome,3
OG0003326,orf19.5226,orf19.5226,NA,WRS1,Translation / Ribosome,3
OG0001087,orf19.4152,orf19.4152,NA,YEF3,Translation / Ribosome,3
OG0000094,orf19.2652,orf19.2651,NA,YGR201C,Translation / Ribosome,3
OG0001194,orf19.6701,orf19.6701,NA,YHR020W,Translation / Ribosome,3
OG0000435,orf19.1424,orf19.1424,NA,YMR155W,Translation / Ribosome,3
OG0003227,orf19.4796,orf19.4796,NA,CAF20,Gene expression (RNA),4
OG0002344,orf19.7402,orf19.7402,NA,DOT1,Gene expression (RNA),4
OG0001053,orf19.1154,orf19.1154,NA,EGD1,Gene expression (RNA),4
OG0002973,orf19.6742,orf19.6742,NA,FCP1,Gene expression (RNA),4
OG0002284,orf19.3540,orf19.3540,NA,MAK5,Gene expression (RNA),4
OG0002285,orf19.5550,orf19.5550,NA,MRT4,Gene expression (RNA),4
OG0003392,orf19.1335,orf19.1335,NA,MTR4,Gene expression (RNA),4
OG0003114,orf19.706,orf19.706,NA,NMD3,Gene expression (RNA),4
OG0002907,orf19.3037,orf19.3037,NA,PAB1,Gene expression (RNA),4
OG0000152,orf19.1687,orf19.1687,NA,PRP43,Gene expression (RNA),4
OG0001456,orf19.2287,orf19.2287,NA,RPA12,Gene expression (RNA),4
OG0002087,orf19.7062,orf19.7062,NA,RPA135,Gene expression (RNA),4
OG0002755,orf19.4896,orf19.4896,NA,RPA34,Gene expression (RNA),4
OG0001420,orf19.2017,orf19.2017,NA,RPA49,Gene expression (RNA),4
OG0003648,orf19.2687.1,orf19.2687.1,NA,RPB10,Gene expression (RNA),4
OG0002075,orf19.1248,orf19.1248,NA,RPB3,Gene expression (RNA),4
OG0001244,orf19.6340,orf19.6340,NA,RPB5,Gene expression (RNA),4
OG0000905,orf19.6314,orf19.6314,NA,RPB8,Gene expression (RNA),4
OG0003783,orf19.2276,orf19.2276,NA,RPB9,Gene expression (RNA),4
OG0001750,orf19.172,orf19.172,NA,RPC19,Gene expression (RNA),4
OG0001256,orf19.443,orf19.443,NA,RPC25,Gene expression (RNA),4
OG0002328,orf19.2831,orf19.2831,NA,RPC31,Gene expression (RNA),4
OG0002962,orf19.5608,orf19.5608,NA,RPC34,Gene expression (RNA),4
OG0002716,orf19.3564,orf19.3564,NA,RPC40,Gene expression (RNA),4
OG0003257,orf19.2715,orf19.2715,NA,RPC53,Gene expression (RNA),4
OG0001496,orf19.2847,orf19.2847,NA,RPC82,Gene expression (RNA),4
OG0003097,orf19.2643,orf19.2643,NA,RPO26,Gene expression (RNA),4
OG0000337,orf19.4084,orf19.4084,NA,SIP2,Gene expression (RNA),4
OG0001885,orf19.5885,orf19.5885,NA,SNU13,Gene expression (RNA),4
OG0002702,orf19.2859,orf19.2859,NA,SRP40,Gene expression (RNA),4
OG0002339,orf19.5647,orf19.5647,NA,SUB2,Gene expression (RNA),4
OG0000487,orf19.3599,orf19.3599,NA,TIF4631,Gene expression (RNA),4
OG0002533,orf19.3778,orf19.3778,NA,YCR072C,Gene expression (RNA),4
OG0000164,orf19.4450,orf19.2423,NA,YJL103C,Gene expression (RNA),4
OG0001625,orf19.2795,orf19.2795,NA,YLA1,Gene expression (RNA),4
OG0001677,orf19.1902,orf19.1902,NA,YPR144C,Gene expression (RNA),4
OG0003175,orf19.1833,orf19.1833,NA,CBF5,Genome / Cell cycle,5
OG0003826,orf19.2314,orf19.2314,NA,CGR1,Genome / Cell cycle,5
OG0001767,orf19.6851,orf19.6851,NA,CHL4,Genome / Cell cycle,5
OG0003150,orf19.7387,orf19.7387,NA,HPA1,Genome / Cell cycle,5
OG0001133,orf19.3639,orf19.3639,NA,MAG1,Genome / Cell cycle,5
OG0003323,orf19.6358,orf19.6358,NA,MMS2,Genome / Cell cycle,5
OG0001396,orf19.4945,orf19.4945,NA,MSH6,Genome / Cell cycle,5
OG0003126,orf19.7190,orf19.7190,NA,OGG1,Genome / Cell cycle,5
OG0003152,orf19.5873,orf19.5873,NA,POL1,Genome / Cell cycle,5
OG0001369,orf19.2796,orf19.2796,NA,POL12,Genome / Cell cycle,5
OG0004413,NA,NA,NA,POL32,Genome / Cell cycle,5
OG0003229,orf19.6740,orf19.6740,NA,PRP19,Genome / Cell cycle,5
OG0000826,orf19.6891,orf19.6891,NA,RFC1,Genome / Cell cycle,5
OG0000039,orf19.5563,orf19.5563,NA,RNH1,Genome / Cell cycle,5
OG0003505,orf19.718,orf19.718,NA,RRN11,Genome / Cell cycle,5
OG0001023,orf19.5281,orf19.5281,NA,SCP160,Genome / Cell cycle,5
OG0002981,orf19.5764,orf19.5764,NA,SKI8,Genome / Cell cycle,5
OG0000883,orf19.1974,orf19.1974,NA,TFS1,Genome / Cell cycle,5
OG0000333,orf19.2290,orf19.2290,NA,TOR1,Genome / Cell cycle,5
OG0000455,orf19.429,orf19.429,NA,TRF5,Genome / Cell cycle,5
OG0000173,orf19.7611,orf19.7611,NA,TRX2,Genome / Cell cycle,5
OG0002145,orf19.2399,orf19.2399,NA,YNL227C,Genome / Cell cycle,5
OG0001941,orf19.2709,orf19.2709,NA,ZUO1,Genome / Cell cycle,5
OG0003814,orf19.2768,orf19.2768,NA,AMS1,Membrane / Trafficking,6
OG0004284,NA,NA,NA,ATC1,Membrane / Trafficking,6
OG0001679,orf19.4591,orf19.4591,NA,CAT2,Membrane / Trafficking,6
OG0003811,orf19.5299,orf19.5299,NA,ECM1,Membrane / Trafficking,6
OG0001621,orf19.2090,orf19.2090,NA,ECM16,Membrane / Trafficking,6
OG0000429,orf19.2613,orf19.2613,NA,ECM4,Membrane / Trafficking,6
OG0000720,orf19.2746,orf19.2746,NA,EMP70,Membrane / Trafficking,6
OG0000107,orf19.908,orf19.6343,NA,FEN1,Membrane / Trafficking,6
OG0002882,orf19.7394,orf19.7394,NA,GDA1,Membrane / Trafficking,6
OG0001338,orf19.5622,orf19.5622,NA,GLC3,Membrane / Trafficking,6
OG0000836,orf19.1232,orf19.1232,NA,GOG5,Membrane / Trafficking,6
OG0000001,orf19.2020,orf19.2020,NA,HXT5,Membrane / Trafficking,6
OG0001943,orf19.2385,orf19.2385,NA,KTI12,Membrane / Trafficking,6
OG0001532,orf19.3507,orf19.3507,NA,MCR1,Membrane / Trafficking,6
OG0003103,orf19.168,orf19.168,NA,MTR3,Membrane / Trafficking,6
OG0000417,orf19.5960,orf19.5960,NA,NCE102,Membrane / Trafficking,6
OG0002254,orf19.2672,orf19.2672,NA,NCP1,Membrane / Trafficking,6
OG0000761,orf19.6232,orf19.6232,NA,NPR1,Membrane / Trafficking,6
OG0003282,orf19.4879.2,orf19.4879.2,NA,NTF2,Membrane / Trafficking,6
OG0003215,orf19.7327,orf19.7327,NA,PHO88,Membrane / Trafficking,6
OG0000587,orf19.5383,orf19.5383,NA,PMA1,Membrane / Trafficking,6
OG0002337,orf19.1727,orf19.1727,NA,PMC1,Membrane / Trafficking,6
OG0003364,orf19.4954,orf19.4954,NA,PPA1,Membrane / Trafficking,6
OG0000592,orf19.3415,orf19.3415,NA,PTK2,Membrane / Trafficking,6
OG0003064,orf19.5255,orf19.5255,NA,PXA2,Membrane / Trafficking,6
OG0000407,orf19.941,orf19.941,NA,SEC14,Membrane / Trafficking,6
OG0000456,orf19.5058,orf19.5058,NA,SMI1,Membrane / Trafficking,6
OG0001098,orf19.2770.1,orf19.2770.1,NA,SOD1,Membrane / Trafficking,6
OG0002044,orf19.6284,orf19.6284,NA,SRP102,Membrane / Trafficking,6
OG0002240,orf19.4529,orf19.4529,NA,SRP21,Membrane / Trafficking,6
OG0002847,orf19.412,orf19.412,NA,SSH1,Membrane / Trafficking,6
OG0003739,orf19.3173,orf19.3173,NA,SSP120,Membrane / Trafficking,6
OG0002168,orf19.4772,orf19.4772,NA,SSU81,Membrane / Trafficking,6
OG0000532,orf19.6059,orf19.6059,NA,TTR1,Membrane / Trafficking,6
OG0001676,orf19.337,orf19.337,NA,VTI1,Membrane / Trafficking,6
OG0002714,orf19.5669,orf19.5669,NA,YET1,Membrane / Trafficking,6
OG0000637,orf19.1587,orf19.1587,NA,YGL104C,Membrane / Trafficking,6
OG0000144,orf19.2454,orf19.2454,NA,YJL198W,Membrane / Trafficking,6
OG0000015,orf19.5806,orf19.5806,NA,ALD4,Mitochondria / Respiration,7
OG0003354,orf19.3656,orf19.3656,NA,COX15,Mitochondria / Respiration,7
OG0001097,orf19.1770,orf19.1770,NA,CYC7,Mitochondria / Respiration,7
