Orthogroup,gene_id,original_id,cagl_id,scer_gene_name,functional_category,category_order
OG0001625,GWK60_H07953,QNG14490.1,CAGL0H07975g,YLA1,Gene expression (RNA),4
OG0001677,GWK60_I06105,QNG14865.1,CAGL0I10670g,YPR144C,Gene expression (RNA),4
OG0003175,GWK60_H03465,QNG14289.1,CAGL0H03685g,CBF5,Genome / Cell cycle,5
OG0003826,GWK60_E02717,QNG13168.1,CAGL0E02937g,CGR1,Genome / Cell cycle,5
OG0001767,GWK60_B02519,QNG12422.1,CAGL0B02673g,CHL4,Genome / Cell cycle,5
OG0003150,GWK60_M06325,QNG16986.1,CAGL0M06369g,HPA1,Genome / Cell cycle,5
OG0001133,GWK60_I02299,QNG14706.1,CAGL0I06809g,MAG1,Genome / Cell cycle,5
OG0003323,GWK60_H02959,QNG14266.1,CAGL0H03157g,MMS2,Genome / Cell cycle,5
OG0001396,GWK60_G07865,QNG14050.1,CAGL0G08129g,MSH6,Genome / Cell cycle,5
OG0003126,GWK60_L15147,QNG16611.1,CAGL0L11176g,OGG1,Genome / Cell cycle,5
OG0003152,GWK60_G06391,QNG13984.1,CAGL0G06666g,POL1,Genome / Cell cycle,5
OG0001369,GWK60_F03949,QNG13497.1,CAGL0F04323g,POL12,Genome / Cell cycle,5
OG0004413,GWK60_L02981,QNG16082.1,CAGL0I03256g,POL32,Genome / Cell cycle,5
OG0003229,GWK60_D02937,QNG12885.1,CAGL0D02772g,PRP19,Genome / Cell cycle,5
OG0000826,GWK60_L12573,QNG16503.1,CAGL0L02673g,RFC1,Genome / Cell cycle,5
OG0000039,GWK60_J04059,QNG15051.1,CAGL0J04246g,RNH1,Genome / Cell cycle,5
OG0003505,GWK60_J11583,QNG15387.1,CAGL0J11792g,RRN11,Genome / Cell cycle,5
OG0001023,GWK60_M03091,QNG16845.1,CAGL0M03223g,SCP160,Genome / Cell cycle,5
OG0002981,GWK60_I02563,QNG14717.1,CAGL0I07073g,SKI8,Genome / Cell cycle,5
OG0000883,GWK60_B00913,QNG12351.1,CAGL0B01100g,TFS1,Genome / Cell cycle,5
OG0000333,GWK60_F00363,QNG13340.1,CAGL0F00495g,TOR1,Genome / Cell cycle,5
OG0000455,GWK60_M03663,QNG13131.1,CAGL0E02101g,TRF5,Genome / Cell cycle,5
OG0000173,GWK60_E00363,QNG13064.1,CAGL0E00583g,TRX2,Genome / Cell cycle,5
OG0002145,GWK60_J07205,QNG15190.1,CAGL0J07370g,YNL227C,Genome / Cell cycle,5
OG0001941,GWK60_G00055,QNG13709.1,CAGL0G00154g,ZUO1,Genome / Cell cycle,5
OG0003814,GWK60_E04851,QNG13260.1,CAGL0E05148g,AMS1,Membrane / Trafficking,6
OG0004284,GWK60_F05313,QNG13557.1,CAGL0F05709g,ATC1,Membrane / Trafficking,6
OG0001679,GWK60_J11627,QNG15389.1,CAGL0J11836g,CAT2,Membrane / Trafficking,6
OG0003811,GWK60_I00099,QNG14611.1,CAGL0D00220g,ECM1,Membrane / Trafficking,6
OG0001621,GWK60_K03663,QNG15557.1,CAGL0K03795g,ECM16,Membrane / Trafficking,6
OG0000429,GWK60_G01969,QNG13791.1,CAGL0G02101g,ECM4,Membrane / Trafficking,6
OG0000720,GWK60_B01507,QNG12376.1,CAGL0B01683g,EMP70,Membrane / Trafficking,6
OG0000107,GWK60_G04631,QNG13907.1,CAGL0G04851g,FEN1,Membrane / Trafficking,6
OG0002882,GWK60_L05115,QNG16176.1,CAGL0L01243g,GDA1,Membrane / Trafficking,6
OG0001338,GWK60_M03289,QNG16854.1,CAGL0M03377g,GLC3,Membrane / Trafficking,6
OG0000836,GWK60_H09163,QNG14544.1,CAGL0H09196g,GOG5,Membrane / Trafficking,6
OG0000001,GWK60_A01639,QNG12135.1,CAGL0A00737g,HXT5,Membrane / Trafficking,6
OG0001943,GWK60_K08459,QNG15767.1,CAGL0K08646g,KTI12,Membrane / Trafficking,6
OG0001532,GWK60_E06061,QNG13314.1,CAGL0E06424g,MCR1,Membrane / Trafficking,6
OG0003103,GWK60_E02959,QNG13178.1,CAGL0E03223g,MTR3,Membrane / Trafficking,6
OG0000417,GWK60_L06699,QNG14857.1,CAGL0I10494g,NCE102,Membrane / Trafficking,6
OG0002254,GWK60_D04279,QNG12944.1,CAGL0D04114g,NCP1,Membrane / Trafficking,6
OG0000761,GWK60_J11099,QNG15365.1,CAGL0J11308g,NPR1,Membrane / Trafficking,6
OG0003282,GWK60_H09625,QNG14563.1,CAGL0H09658g,NTF2,Membrane / Trafficking,6
OG0003215,GWK60_K12045,QNG15921.1,CAGL0K12276g,PHO88,Membrane / Trafficking,6
OG0000587,GWK60_A00385,QNG12124.1,CAGL0A00495g,PMA1,Membrane / Trafficking,6
OG0002337,GWK60_A00407,QNG12125.1,CAGL0A00517g,PMC1,Membrane / Trafficking,6
OG0003364,GWK60_J00517,QNG14901.1,CAGL0J00627g,PPA1,Membrane / Trafficking,6
OG0000592,GWK60_H01639,QNG14214.1,CAGL0H01837g,PTK2,Membrane / Trafficking,6
OG0003064,GWK60_D00473,QNG12774.1,CAGL0D00352g,PXA2,Membrane / Trafficking,6
OG0000407,GWK60_D04455,QNG12951.1,CAGL0D04290g,SEC14,Membrane / Trafficking,6
OG0000456,GWK60_L08679,QNG16330.1,CAGL0L06534g,SMI1,Membrane / Trafficking,6
OG0001098,GWK60_C04235,QNG12711.1,CAGL0C04741g,SOD1,Membrane / Trafficking,6
OG0002044,GWK60_E05973,QNG13310.1,CAGL0E06336g,SRP102,Membrane / Trafficking,6
OG0002240,GWK60_K11429,QNG15895.1,CAGL0K11660g,SRP21,Membrane / Trafficking,6
OG0002847,GWK60_B03069,QNG12446.1,CAGL0B03245g,SSH1,Membrane / Trafficking,6
OG0003739,GWK60_H03377,QNG14285.1,CAGL0H03597g,SSP120,Membrane / Trafficking,6
OG0002168,GWK60_G03465,QNG13858.1,CAGL0G03597g,SSU81,Membrane / Trafficking,6
OG0000532,GWK60_K05665,QNG15646.1,CAGL0K05813g,TTR1,Membrane / Trafficking,6
OG0001676,GWK60_L14575,QNG16585.1,CAGL0L10604g,VTI1,Membrane / Trafficking,6
OG0002714,GWK60_M13167,QNG17286.1,CAGL0M13255g,YET1,Membrane / Trafficking,6
OG0000637,GWK60_C01375,QNG12589.1,CAGL0C01771g,YGL104C,Membrane / Trafficking,6
OG0000144,GWK60_I01067,QNG13416.1,CAGL0F02387g,YJL198W,Membrane / Trafficking,6
OG0000015,GWK60_F07315,QNG13047.1,CAGL0D06688g,ALD4,Mitochondria / Respiration,7
OG0003354,GWK60_I02321,QNG14707.1,CAGL0I06831g,COX15,Mitochondria / Respiration,7
OG0001097,GWK60_L01221,QNG16010.1,CAGL0I01408g,CYC7,Mitochondria / Respiration,7
OG0003456,GWK60_F07051,QNG13632.1,CAGL0F07513g,ISF1,Mitochondria / Respiration,7
OG0003456,GWK60_F07051,QNG13632.1,CAGL0F07513g,MBR1,Mitochondria / Respiration,7
OG0000766,GWK60_B04191,QNG12495.1,CAGL0B04323g,MRF1,Mitochondria / Respiration,7
OG0002812,GWK60_I01793,QNG14685.1,CAGL0I06336g,NUC1,Mitochondria / Respiration,7
OG0004279,GWK60_F04411,QNG13517.1,CAGL0F04807g,OM45,Mitochondria / Respiration,7
OG0003818,GWK60_J09713,QNG15302.1,CAGL0J09900g,POR1,Mitochondria / Respiration,7
OG0000712,GWK60_F08283,QNG13687.1,CAGL0F08745g,STF2,Mitochondria / Respiration,7
OG0000296,GWK60_F00099,QNG13329.1,CAGL0F00231g,YER053C,Mitochondria / Respiration,7
OG0003521,GWK60_J05775,QNG15127.1,CAGL0J05984g,AAH1,Carbon metabolism,8
OG0004041,NA,NA,NA,ARA1,Carbon metabolism,8
OG0002060,GWK60_G05841,QNG13961.1,CAGL0G06028g,ARO9,Carbon metabolism,8
OG0003226,GWK60_K04983,QNG15616.1,CAGL0K05137g,ATH1,Carbon metabolism,8
OG0000533,GWK60_E05269,QNG13278.1,CAGL0E05610g,CDC19,Carbon metabolism,8
OG0000150,GWK60_B03509,QNG12466.1,CAGL0B03663g,CIT1,Carbon metabolism,8
OG0002656,GWK60_G05665,QNG13953.1,CAGL0G05852g,DCD1,Carbon metabolism,8
OG0001747,GWK60_L13585,QNG16543.1,CAGL0L09581g,DUT1,Carbon metabolism,8
OG0000330,GWK60_I05379,QNG14838.1,CAGL0I09878g,FAA1,Carbon metabolism,8
OG0002544,GWK60_I01551,QNG14674.1,CAGL0I06094g,FBP26,Carbon metabolism,8
OG0002499,GWK60_L06061,QNG16215.1,CAGL0L02167g,FOX2,Carbon metabolism,8
OG0000336,GWK60_H02497,QNG14248.1,CAGL0H02695g,GLG1,Carbon metabolism,8
OG0000539,GWK60_F00473,QNG13345.1,CAGL0F00605g,GLK1,Carbon metabolism,8
OG0001736,GWK60_L07579,QNG16281.1,CAGL0L07656g,GLO1,Carbon metabolism,8
OG0000272,GWK60_C04653,QNG12730.1,CAGL0C05137g,GPD1,Carbon metabolism,8
OG0004107,GWK60_K01551,QNG15464.1,CAGL0K01705g,GPM2,Carbon metabolism,8
OG0000412,GWK60_F04323,QNG13513.1,CAGL0F04719g,GSY2,Carbon metabolism,8
OG0000387,NA,NA,NA,GTT1,Carbon metabolism,8
OG0002259,GWK60_F03619,QNG13482.1,CAGL0F03927g,GUA1,Carbon metabolism,8
OG0002947,GWK60_K06105,QNG15664.1,CAGL0K06281g,GUK1,Carbon metabolism,8
OG0000506,GWK60_H07557,QNG12310.1,CAGL0A04829g,HXK1,Carbon metabolism,8
OG0000106,GWK60_H03443,QNG12521.1,CAGL0B04917g,IDP3,Carbon metabolism,8
OG0000141,GWK60_M01595,QNG15429.1,CAGL0K00913g,MIS1,Carbon metabolism,8
OG0001871,GWK60_C03245,QNG12672.1,CAGL0C03630g,MVD1,Carbon metabolism,8
OG0000351,GWK60_C03861,QNG12696.1,CAGL0C04323g,NTH1,Carbon metabolism,8
OG0000079,GWK60_G02805,QNG13829.1,CAGL0G02937g,PDC1,Carbon metabolism,8
OG0000079,GWK60_G02805,QNG13829.1,CAGL0G02937g,PDC5,Carbon metabolism,8
OG0001419,GWK60_H07645,QNG14476.1,CAGL0H07667g,PDE1,Carbon metabolism,8
OG0000489,GWK60_C00979,QNG12571.1,CAGL0C01397g,PFK26,Carbon metabolism,8
OG0000514,GWK60_K03267,QNG15539.1,CAGL0K03421g,PGM2,Carbon metabolism,8
OG0003209,GWK60_K06303,QNG15673.1,CAGL0K06457g,RMT2,Carbon metabolism,8
OG0000107,GWK60_G04631,QNG13907.1,CAGL0G04851g,SUR4,Carbon metabolism,8
OG0001869,GWK60_J09625,QNG15298.1,CAGL0J09812g,TPS1,Carbon metabolism,8
OG0001394,GWK60_G05137,QNG13929.1,CAGL0G05335g,TPS2,Carbon metabolism,8
OG0000426,GWK60_H02167,QNG14234.1,CAGL0H02387g,TSL1,Carbon metabolism,8
OG0000402,GWK60_D04191,QNG12940.1,CAGL0D04026g,UGA1,Carbon metabolism,8
OG0002245,GWK60_L05819,QNG16204.1,CAGL0L01925g,UGP1,Carbon metabolism,8
OG0002850,GWK60_M13211,QNG17288.1,CAGL0M13277g,YNK1,Carbon metabolism,8
OG0000127,GWK60_K09471,QNG15505.1,CAGL0K02629g,YNL134C,Carbon metabolism,8
OG0000973,GWK60_G06831,QNG14004.1,CAGL0G07106g,APT1,Biosynthesis (AA/Nuc),9
OG0002151,GWK60_E04719,QNG13254.1,CAGL0E05016g,ARO2,Biosynthesis (AA/Nuc),9
OG0002061,GWK60_C01177,QNG12580.1,CAGL0C01573g,ARO4,Biosynthesis (AA/Nuc),9
OG0002877,GWK60_K12001,QNG15919.1,CAGL0K12232g,ARO7,Biosynthesis (AA/Nuc),9
OG0000818,GWK60_I06083,QNG14864.1,CAGL0I10648g,ASN1,Biosynthesis (AA/Nuc),9
OG0000818,GWK60_I06083,QNG14864.1,CAGL0I10648g,ASN2,Biosynthesis (AA/Nuc),9
OG0004189,NA,NA,NA,BNA1,Biosynthesis (AA/Nuc),9
OG0003402,GWK60_F05027,QNG13544.1,CAGL0F05423g,COQ4,Biosynthesis (AA/Nuc),9
OG0002488,GWK60_J06545,QNG15160.1,CAGL0J06710g,COQ5,Biosynthesis (AA/Nuc),9
OG0000753,GWK60_B04807,QNG12523.1,CAGL0B04961g,DPH5,Biosynthesis (AA/Nuc),9
OG0002608,GWK60_H07227,QNG14457.1,CAGL0H07249g,DYS1,Biosynthesis (AA/Nuc),9
OG0000168,GWK60_G09273,QNG14110.1,CAGL0G09559g,ECM38,Biosynthesis (AA/Nuc),9
OG0001013,GWK60_H09031,QNG14538.1,CAGL0H09064g,FUR1,Biosynthesis (AA/Nuc),9
OG0001759,GWK60_J02233,QNG14972.1,CAGL0J02398g,HIS6,Biosynthesis (AA/Nuc),9
OG0002941,GWK60_L12419,QNG16496.1,CAGL0L02805g,NPT1,Biosynthesis (AA/Nuc),9
OG0000359,GWK60_D04059,QNG12934.1,CAGL0D03894g,PRO1,Biosynthesis (AA/Nuc),9
OG0002198,GWK60_D00649,QNG12782.1,CAGL0D00550g,PRS1,Biosynthesis (AA/Nuc),9
OG0000138,GWK60_K02387,QNG14646.1,CAGL0I05500g,PRS3,Biosynthesis (AA/Nuc),9
OG0000565,GWK60_K10549,QNG15856.1,CAGL0K10780g,PUR5,Biosynthesis (AA/Nuc),9
OG0000254,GWK60_J02937,QNG15002.1,CAGL0J03146g,RNR1,Biosynthesis (AA/Nuc),9
OG0003096,GWK60_C01793,QNG12608.1,CAGL0C02189g,SAH1,Biosynthesis (AA/Nuc),9
OG0000155,GWK60_D01529,QNG12822.1,CAGL0D01408g,SPE4,Biosynthesis (AA/Nuc),9
OG0002749,GWK60_J00539,QNG14902.1,CAGL0J00649g,THR1,Biosynthesis (AA/Nuc),9
OG0003386,GWK60_K09119,QNG15795.1,CAGL0K09328g,THR4,Biosynthesis (AA/Nuc),9
OG0000871,GWK60_J06435,QNG15156.1,CAGL0J06600g,URA10,Biosynthesis (AA/Nuc),9
OG0000871,GWK60_J06435,QNG15156.1,CAGL0J06600g,URA5,Biosynthesis (AA/Nuc),9
OG0001079,GWK60_F04059,QNG13502.1,CAGL0F04433g,URA7,Biosynthesis (AA/Nuc),9
OG0002323,GWK60_L09229,QNG16354.1,CAGL0L06006g,APG1,Autophagy / Vacuole,10
OG0003566,GWK60_A04543,QNG12304.1,CAGL0A04675g,AUT7,Autophagy / Vacuole,10
OG0004421,GWK60_L06303,QNG16226.1,CAGL0L02409g,VAB31,Autophagy / Vacuole,10
OG0001239,GWK60_L10065,QNG16391.1,CAGL0L05126g,VMA5,Autophagy / Vacuole,10
OG0003077,GWK60_M00561,QNG16732.1,CAGL0M00660g,VMA6,Autophagy / Vacuole,10
OG0001622,GWK60_M05401,QNG16945.1,CAGL0M05467g,YBR204C,Autophagy / Vacuole,10
OG0002402,GWK60_I04081,QNG14783.1,CAGL0I08591g,AFR1,Other,11
OG0000015,GWK60_F07315,QNG13047.1,CAGL0D06688g,ALD2,Other,11
OG0000015,GWK60_F07315,QNG13047.1,CAGL0D06688g,ALD3,Other,11
OG0003724,GWK60_G04675,QNG13909.1,CAGL0G04895g,ARC18,Other,11
OG0002177,GWK60_E04125,QNG13228.1,CAGL0E04444g,ARD1,Other,11
OG0002700,GWK60_K05159,QNG15623.1,CAGL0K05335g,ARP7,Other,11
OG0003136,GWK60_D02233,QNG12853.1,CAGL0D02090g,ASC1,Other,11
OG0003605,GWK60_H07029,QNG14448.1,CAGL0H07051g,ASP1,Other,11
OG0000631,GWK60_L15081,QNG16608.1,CAGL0L11110g,CNA1,Other,11
OG0003044,GWK60_M07139,QNG17022.1,CAGL0M07161g,EGD2,Other,11
OG0001125,GWK60_C01243,QNG12583.1,CAGL0C01639g,ENP1,Other,11
OG0000901,GWK60_L00737,QNG15988.1,CAGL0I00924g,GLO2,Other,11
OG0000567,GWK60_M13277,QNG17290.1,CAGL0M13343g,GND2,Other,11
OG0000722,GWK60_L00407,QNG15973.1,CAGL0I00594g,GSP1,Other,11
OG0000722,GWK60_L00407,QNG15973.1,CAGL0I00594g,GSP2,Other,11
OG0003353,GWK60_L04477,QNG16148.1,CAGL0I04730g,HMT1,Other,11
OG0002414,GWK60_J04895,QNG15088.1,CAGL0J05082g,IKS1,Other,11
OG0001455,GWK60_G03311,QNG13851.1,CAGL0G03443g,KAP123,Other,11
OG0002820,GWK60_D03355,QNG12904.1,CAGL0D03190g,MEU1,Other,11
OG0001164,GWK60_J09845,QNG15308.1,CAGL0J10032g,NOP2,Other,11
OG0000803,GWK60_D05929,QNG13010.1,CAGL0D05742g,OST1,Other,11
OG0003429,GWK60_K01023,QNG15440.1,CAGL0K01177g,PAC10,Other,11
OG0000414,GWK60_J02717,QNG14622.1,CAGL0L00803g,PIG2,Other,11
OG0000143,GWK60_G08701,QNG14086.1,CAGL0G09020g,PKA3,Other,11
OG0003312,GWK60_M00121,QNG16712.1,CAGL0M00220g,PMT4,Other,11
OG0000068,GWK60_M13585,QNG17304.1,CAGL0M13651g,PRC1,Other,11
OG0000138,GWK60_K02387,QNG14646.1,CAGL0I05500g,PRS4,Other,11
OG0003113,GWK60_M13805,QNG17314.1,CAGL0M13871g,PSE1,Other,11
OG0000649,GWK60_L08393,QNG16317.1,CAGL0L06820g,RIM11,Other,11
OG0001729,GWK60_L11495,QNG16454.1,CAGL0L03740g,RKI1,Other,11
OG0001771,GWK60_M04895,QNG16924.1,CAGL0M04961g,RNA1,Other,11
OG0000798,GWK60_D00715,QNG12785.1,CAGL0D00616g,RPL31B,Other,11
OG0005413,NA,NA,NA,RPL41A,Other,11
OG0000953,GWK60_M02585,QNG16822.1,CAGL0M02695g,RPL5,Other,11
OG0000189,GWK60_L00627,QNG15146.1,CAGL0J06374g,RPP1B,Other,11
OG0001458,GWK60_K02981,QNG15527.1,CAGL0K03135g,RPS20,Other,11
OG0000943,GWK60_J03025,QNG15006.1,CAGL0J03234g,RPS24B,Other,11
OG0000084,GWK60_E02871,QNG12504.1,CAGL0B04521g,RSR1,Other,11
OG0001579,GWK60_L03333,QNG16097.1,CAGL0I03608g,SAS10,Other,11
OG0001318,GWK60_D03729,QNG12919.1,CAGL0D03564g,SDS22,Other,11
OG0001398,GWK60_K12595,QNG15946.1,CAGL0K12848g,SEC53,Other,11
OG0003372,GWK60_G02585,QNG13819.1,CAGL0G02717g,SGA1,Other,11
OG0003309,GWK60_G00781,QNG13739.1,CAGL0G00924g,SGD1,Other,11
OG0000143,GWK60_G08701,QNG14086.1,CAGL0G09020g,SRA3,Other,11
OG0002281,GWK60_J05137,QNG15098.1,CAGL0J05346g,SRM1,Other,11
OG0000245,GWK60_B00627,QNG12339.1,CAGL0B00792g,SRO9,Other,11
OG0000925,GWK60_J10681,QNG15346.1,CAGL0J10890g,SSF2,Other,11
OG0000837,GWK60_D01419,QNG12817.1,CAGL0D01298g,TKL1,Other,11
OG0002712,GWK60_G09075,QNG14103.1,CAGL0G09339g,XKS1,Other,11
OG0001599,GWK60_I01331,QNG14664.1,CAGL0I05896g,YAK1,Other,11
OG0000154,GWK60_G01177,QNG13757.1,CAGL0G01320g,YIL113W,Other,11
OG0000251,GWK60_J09757,QNG14070.1,CAGL0G08624g,YIL120W,Other,11
OG0001467,GWK60_F06083,QNG13589.1,CAGL0F06523g,YKL078W,Other,11
OG0001615,GWK60_H02321,QNG14241.1,CAGL0H02519g,YMR253C,Other,11
OG0000499,GWK60_J08129,QNG15232.1,CAGL0J08272g,YNL274C,Other,11
OG0000174,GWK60_I03355,QNG14228.1,CAGL0H02255g,YOL084W,Other,11
OG0001631,GWK60_L14861,QNG16598.1,CAGL0L10890g,YTM1,Other,11
OG0003584,GWK60_F06391,QNG13603.1,CAGL0F06809g,YVH1,Other,11
OG0001558,GWK60_J07447,QNG15201.1,CAGL0J07612g,ZWF1,Other,11
NA,NA,NA,NA,-A,Unknown,12
OG0000123,GWK60_C02189,QNG12626.1,CAGL0C02585g,AFG2,Unknown,12
OG0004623,GWK60_K05951,QNG15657.1,CAGL0K06105g,BOP2,Unknown,12
OG0002550,GWK60_H07403,QNG14465.1,CAGL0H07425g,CNS1,Unknown,12
OG0001576,GWK60_K01397,QNG15457.1,CAGL0K01551g,DBP10,Unknown,12
OG0002185,GWK60_L02145,QNG16048.1,CAGL0I02354g,DBP8,Unknown,12
OG0002011,GWK60_F04587,QNG13525.1,CAGL0F04983g,DBP9,Unknown,12
OG0001443,GWK60_M04191,QNG16893.1,CAGL0M04279g,DIP2,Unknown,12
OG0000362,GWK60_B04521,QNG12510.1,CAGL0B04675g,DOM34,Unknown,12
OG0003381,GWK60_D00121,QNG12759.1,CAGL0L00341g,EBP2,Unknown,12
OG0003550,GWK60_E03509,QNG13200.1,CAGL0E03806g,ENT4,Unknown,12
OG0001302,GWK60_M12067,QNG17237.1,CAGL0M12122g,FUN11,Unknown,12
OG0001501,GWK60_M12089,QNG17238.1,CAGL0M12144g,FUN12,Unknown,12
OG0000051,GWK60_M03377,QNG16276.1,CAGL0L07766g,FUN34,Unknown,12
OG0000066,GWK60_G00913,QNG13714.1,CAGL0G00286g,GAS1,Unknown,12
OG0000075,GWK60_L00715,QNG12921.1,CAGL0D03608g,GAT2,Unknown,12
NA,NA,NA,NA,GIS1,Unknown,12
OG0003632,GWK60_J07733,QNG15214.1,CAGL0J07898g,GIS2,Unknown,12
OG0003414,GWK60_M13453,QNG17298.1,CAGL0M13519g,HAS1,Unknown,12
OG0001852,GWK60_D05687,QNG12999.1,CAGL0D05500g,HGH1,Unknown,12
OG0001484,GWK60_D01617,QNG12826.1,CAGL0D01496g,ISA2,Unknown,12
OG0003308,GWK60_A00957,QNG12149.1,CAGL0A01067g,KEL3,Unknown,12
OG0000345,GWK60_M02409,QNG15034.1,CAGL0J03872g,KIN4,Unknown,12
OG0000969,GWK60_C03113,QNG12666.1,CAGL0C03509g,KIN82,Unknown,12
OG0003127,GWK60_D06787,QNG13044.1,CAGL0D06600g,KNS1,Unknown,12
OG0002367,GWK60_B00187,QNG12319.1,CAGL0B00352g,KRR1,Unknown,12
OG0002764,GWK60_M07337,QNG17031.1,CAGL0M07359g,LEE1,Unknown,12
OG0001904,GWK60_J00781,QNG14913.1,CAGL0J00891g,LTV1,Unknown,12
OG0001675,GWK60_F06435,QNG13605.1,CAGL0F06853g,MAK11,Unknown,12
OG0002782,GWK60_G06039,QNG13969.1,CAGL0G06248g,MAK16,Unknown,12
OG0001523,GWK60_G07183,QNG14019.1,CAGL0G07491g,MNN11,Unknown,12
OG0000168,GWK60_G09273,QNG14110.1,CAGL0G09559g,MSB1,Unknown,12
OG0003457,GWK60_J00143,QNG13737.1,CAGL0G00858g,MTL1,Unknown,12
OG0002373,GWK60_K01837,QNG15477.1,CAGL0K01991g,NCL1,Unknown,12
OG0001596,GWK60_M13827,QNG17315.1,CAGL0M13893g,NIP1,Unknown,12
OG0001334,GWK60_L03069,QNG16085.1,CAGL0I03344g,NRP1,Unknown,12
OG0003193,GWK60_D05247,QNG12981.1,CAGL0D05060g,PPT1,Unknown,12
OG0002968,GWK60_A03927,QNG12276.1,CAGL0A04037g,PWP1,Unknown,12
OG0001206,GWK60_K09075,QNG15793.1,CAGL0K09284g,PWP2,Unknown,12
OG0002501,GWK60_K08173,QNG15755.1,CAGL0K08360g,RNC1,Unknown,12
OG0002073,GWK60_M02167,QNG16803.1,CAGL0M02255g,RRD2,Unknown,12
OG0000844,GWK60_L01991,QNG16041.1,CAGL0I02200g,SOL4,Unknown,12
OG0001012,GWK60_I02123,QNG14698.1,CAGL0I06644g,SPI1,Unknown,12
OG0000925,GWK60_J10681,QNG15346.1,CAGL0J10890g,SSF1,Unknown,12
OG0003897,GWK60_M06501,QNG16994.1,CAGL0M06545g,SSH4,Unknown,12
OG0000555,GWK60_F05885,QNG13580.1,CAGL0F06325g,STB2,Unknown,12
OG0002593,GWK60_E00671,QNG13077.1,CAGL0E00891g,STB3,Unknown,12
OG0003283,GWK60_E00649,QNG13076.1,CAGL0E00869g,STM1,Unknown,12
OG0000061,GWK60_L09801,QNG14072.1,CAGL0G08668g,SUN4,Unknown,12
OG0001582,GWK60_E00847,QNG13085.1,CAGL0E01067g,TCI1,Unknown,12
OG0004213,GWK60_A02277,QNG12204.1,CAGL0A02475g,TCM10,Unknown,12
OG0000280,GWK60_E05753,QNG12770.1,CAGL0L00583g,USV1,Unknown,12
OG0001329,GWK60_C01815,QNG12609.1,CAGL0C02211g,UTR2,Unknown,12
OG0000111,GWK60_I00077,QNG14610.1,CAGL0D00198g,YAL061W,Unknown,12
OG0000565,GWK60_K10549,QNG15856.1,CAGL0K10780g,YAR073W,Unknown,12
NA,NA,NA,NA,YAR075W,Unknown,12
OG0003606,GWK60_F03773,QNG13489.1,CAGL0F04103g,YBL028C,Unknown,12
OG0000683,GWK60_F04235,QNG13510.1,CAGL0F04631g,YBL049W,Unknown,12
OG0000430,GWK60_A04147,QNG12286.1,CAGL0A04257g,YBL054W,Unknown,12
OG0000349,GWK60_A04323,QNG12294.1,CAGL0A04433g,YBL064C,Unknown,12
NA,NA,NA,NA,YBL077W,Unknown,12
OG0000319,GWK60_C03729,QNG12690.1,CAGL0C04191g,YBR006W,Unknown,12
OG0000191,GWK60_B04213,QNG12496.1,CAGL0B04345g,YBR025C,Unknown,12
OG0003485,GWK60_B04147,QNG12493.1,CAGL0B04279g,YBR030W,Unknown,12
NA,NA,NA,NA,YBR052C,Unknown,12
OG0001026,GWK60_H09999,QNG14579.1,CAGL0H10054g,YBR053C,Unknown,12
OG0000909,GWK60_H10065,QNG14582.1,CAGL0H10120g,YBR056W,Unknown,12
OG0001566,GWK60_H10219,QNG14589.1,CAGL0H10252g,YBR061C,Unknown,12
NA,NA,NA,NA,YBR089W,Unknown,12
OG0000068,GWK60_M13585,QNG17304.1,CAGL0M13651g,YBR139W,Unknown,12
OG0000446,GWK60_M06303,QNG14380.1,CAGL0H05599g,YBR183W,Unknown,12
OG0001608,GWK60_C01397,QNG12590.1,CAGL0C01793g,YBR230C,Unknown,12
OG0000542,GWK60_K06853,QNG13630.1,CAGL0F07469g,YBR238C,Unknown,12
OG0002178,GWK60_C01265,QNG12584.1,CAGL0C01661g,YBR246W,Unknown,12
NA,NA,NA,NA,YBR266C,Unknown,12
OG0003438,GWK60_I04851,QNG14814.1,CAGL0I09350g,YBR267W,Unknown,12
OG0001554,GWK60_I04895,QNG14816.1,CAGL0I09394g,YBR269C,Unknown,12
NA,NA,NA,NA,YBR285W,Unknown,12
OG0000558,GWK60_G07315,QNG14025.1,CAGL0G07601g,YBR287W,Unknown,12
OG0000532,GWK60_K05665,QNG15646.1,CAGL0K05813g,YCL035C,Unknown,12
NA,NA,NA,NA,YCL042W,Unknown,12
OG0001741,GWK60_B00473,QNG12332.1,CAGL0B00660g,YCL045C,Unknown,12
OG0000027,GWK60_H03773,QNG12467.1,CAGL0B03685g,YCP4,Unknown,12
OG0002479,GWK60_L07403,QNG16273.1,CAGL0L07832g,YCR016W,Unknown,12
OG0001301,GWK60_K09009,QNG15790.1,CAGL0K09218g,YCR061W,Unknown,12
NA,NA,NA,NA,YCR062W,Unknown,12
NA,NA,NA,NA,YDL023C,Unknown,12
OG0004622,GWK60_K01485,QNG15461.1,CAGL0K01639g,YDL027C,Unknown,12
NA,NA,NA,NA,YDL050C,Unknown,12
OG0002856,GWK60_D01001,QNG12798.1,CAGL0D00880g,YDL060W,Unknown,12
NA,NA,NA,NA,YDL062W,Unknown,12
OG0003149,GWK60_D00935,QNG12795.1,CAGL0D00836g,YDL063C,Unknown,12
OG0003525,GWK60_H10329,QNG14594.1,CAGL0H10362g,YDL110C,Unknown,12
